order_id,customer_id,restaurant_id,order_date,delivery_time,status,total_amount,payment_mode,discount_applied,feedback_rating
1274,216,177,2024-05-24 00:10:57,2024-05-24 01:14:57,Cancelled,662.53,UPI,1.04,4.95
1275,239,152,2024-09-19 08:09:09,2024-09-19 08:53:09,Pending,3261.69,Credit Card,38.96,4.98
1276,260,33,2024-12-16 07:18:46,2024-12-16 08:28:46,Cancelled,4480.40,Cash,8.78,1.10
1277,12,23,2023-10-06 20:42:32,2023-10-06 21:54:32,Cancelled,2219.10,Cash,41.10,1.18
1278,148,101,2025-07-12 23:33:33,2025-07-13 00:14:33,Cancelled,4153.35,UPI,42.06,4.65
1279,286,48,2025-03-22 20:15:36,2025-03-22 21:04:36,Pending,827.27,UPI,16.49,0.01
1280,27,167,2025-07-07 19:12:46,2025-07-07 20:00:46,Cancelled,1392.70,Cash,5.39,4.22
1281,86,19,2024-01-31 04:47:34,2024-01-31 05:49:34,Delivered,4502.69,Credit Card,49.33,2.24
1282,430,32,2024-12-17 14:35:11,2024-12-17 15:15:11,Delivered,698.63,Credit Card,8.68,4.78
1283,456,65,2025-01-25 06:33:37,2025-01-25 07:08:37,Cancelled,934.65,Cash,46.31,1.08
1284,185,127,2025-04-19 14:21:53,2025-04-19 15:41:53,Delivered,2365.45,UPI,34.73,3.65
1285,164,109,2024-01-25 17:36:12,2024-01-25 18:50:12,Pending,783.91,Cash,21.25,3.47
1286,166,181,2024-11-13 10:10:45,2024-11-13 11:00:45,Pending,1974.33,UPI,18.05,1.78
1287,201,135,2025-05-03 13:38:41,2025-05-03 15:04:41,Cancelled,4507.38,Cash,15.53,1.80
1288,23,182,2024-11-02 00:52:29,2024-11-02 02:18:29,Delivered,405.85,Credit Card,34.35,1.58
1289,38,117,2024-08-26 02:02:28,2024-08-26 03:17:28,Delivered,4685.90,Cash,38.76,3.68
1290,280,135,2024-10-26 19:33:04,2024-10-26 20:16:04,Pending,3852.03,UPI,33.96,0.72
1291,269,111,2023-08-25 21:35:26,2023-08-25 23:02:26,Cancelled,4055.09,UPI,16.81,4.29
1292,215,138,2023-08-06 14:46:10,2023-08-06 15:32:10,Delivered,3932.47,Credit Card,37.26,1.36
1293,83,43,2025-01-06 06:27:20,2025-01-06 07:19:20,Pending,4359.53,Cash,1.78,2.91
1294,129,23,2024-06-20 17:04:33,2024-06-20 18:27:33,Delivered,739.10,Credit Card,31.53,2.22
1295,285,112,2024-08-29 17:53:13,2024-08-29 19:11:13,Cancelled,285.07,Credit Card,13.48,3.56
1296,282,8,2024-12-10 03:34:18,2024-12-10 04:28:18,Cancelled,4621.23,Cash,6.37,2.74
1297,179,52,2023-09-09 13:05:15,2023-09-09 13:49:15,Pending,4521.24,Credit Card,35.95,4.18
1298,379,12,2024-07-06 04:04:35,2024-07-06 04:57:35,Cancelled,329.77,Cash,0.79,1.55
1299,373,31,2023-07-26 10:02:23,2023-07-26 10:40:23,Delivered,2387.51,Cash,1.93,1.98
1300,247,40,2023-12-31 08:22:35,2023-12-31 09:31:35,Cancelled,1014.06,UPI,26.76,0.71
1301,30,28,2025-04-29 18:16:43,2025-04-29 18:55:43,Delivered,2984.28,Cash,45.25,4.21
1302,88,11,2023-08-13 01:30:55,2023-08-13 02:57:55,Pending,1587.59,UPI,11.55,3.70
1303,440,41,2024-07-04 09:32:55,2024-07-04 10:14:55,Pending,276.67,Credit Card,37.48,0.92
1304,158,103,2024-07-04 02:00:14,2024-07-04 03:02:14,Cancelled,2454.76,UPI,34.43,0.92
1305,345,81,2023-09-12 06:45:07,2023-09-12 07:39:07,Delivered,2362.83,UPI,45.00,2.73
1306,84,52,2024-04-15 00:42:16,2024-04-15 01:51:16,Cancelled,2689.21,Credit Card,38.42,4.15
1307,391,178,2024-06-25 13:49:43,2024-06-25 14:48:43,Delivered,4361.90,Credit Card,28.32,0.31
1308,140,3,2025-06-23 01:58:51,2025-06-23 02:36:51,Pending,3124.82,Credit Card,47.72,2.70
1309,205,189,2025-06-28 16:29:49,2025-06-28 17:07:49,Pending,2380.01,Credit Card,17.10,3.81
1310,252,122,2024-03-12 03:10:11,2024-03-12 04:27:11,Cancelled,3791.01,Cash,25.82,2.21
1311,100,100,2023-10-24 14:46:10,2023-10-24 15:47:10,Delivered,4297.41,Credit Card,11.25,1.11
1312,434,153,2023-12-03 13:17:05,2023-12-03 13:59:05,Delivered,3278.14,Cash,3.19,3.13
1313,225,188,2024-11-04 10:20:59,2024-11-04 11:49:59,Pending,3121.22,Credit Card,42.28,3.17
1314,395,121,2023-11-14 04:43:27,2023-11-14 05:23:27,Delivered,4725.04,Cash,16.52,0.66
1315,386,102,2023-11-20 23:27:07,2023-11-21 00:18:07,Pending,3015.45,Credit Card,46.51,1.32
1316,266,123,2025-06-27 20:18:41,2025-06-27 21:11:41,Pending,990.22,UPI,48.62,2.12
1317,301,97,2025-05-07 22:14:50,2025-05-07 23:41:50,Delivered,4466.98,Cash,36.11,2.60
1318,134,147,2025-05-29 03:38:00,2025-05-29 05:06:00,Delivered,1548.60,UPI,47.95,3.33
1319,474,93,2024-07-28 13:55:01,2024-07-28 15:23:01,Pending,3253.37,UPI,34.62,4.79
1320,232,189,2024-11-18 19:44:34,2024-11-18 20:56:34,Delivered,2276.88,UPI,4.43,0.55
1321,27,84,2024-01-24 11:21:15,2024-01-24 12:24:15,Cancelled,3007.58,Credit Card,25.10,4.17
1322,122,23,2024-11-28 03:09:54,2024-11-28 04:35:54,Delivered,2876.02,Cash,4.15,3.07
1323,93,48,2024-07-11 09:13:58,2024-07-11 09:51:58,Pending,940.89,Cash,23.48,3.56
1324,204,26,2025-06-26 04:45:10,2025-06-26 05:24:10,Pending,372.44,Credit Card,35.37,4.60
1325,98,178,2024-05-03 21:42:31,2024-05-03 22:53:31,Pending,4738.75,Credit Card,50.00,3.80
1326,182,139,2023-09-12 07:44:45,2023-09-12 09:14:45,Cancelled,3989.14,UPI,31.35,4.23
1327,359,59,2025-03-23 06:07:58,2025-03-23 07:02:58,Delivered,1549.88,Credit Card,42.52,3.58
1328,70,61,2024-10-24 07:49:24,2024-10-24 09:14:24,Delivered,3417.29,UPI,34.46,2.15
1329,105,111,2024-06-01 17:05:28,2024-06-01 17:52:28,Pending,872.04,Credit Card,48.23,0.03
1330,231,199,2023-12-18 04:38:59,2023-12-18 05:35:59,Delivered,2113.59,Cash,39.43,4.57
1331,213,144,2024-05-01 23:36:59,2024-05-02 00:35:59,Pending,1189.42,UPI,39.45,4.66
1332,403,129,2025-02-04 22:10:31,2025-02-04 23:28:31,Delivered,4473.58,Credit Card,34.99,3.23
1333,332,46,2024-07-01 17:07:59,2024-07-01 18:34:59,Cancelled,177.64,Cash,19.92,3.92
1334,241,138,2025-05-12 20:36:03,2025-05-12 21:32:03,Pending,2214.29,UPI,26.17,1.11
1335,474,121,2025-01-03 10:18:35,2025-01-03 11:26:35,Delivered,2438.40,Cash,38.10,1.27
1336,70,142,2024-01-11 14:51:55,2024-01-11 15:48:55,Cancelled,3034.18,UPI,4.75,0.77
1337,74,104,2024-03-12 21:34:33,2024-03-12 22:13:33,Delivered,3610.22,UPI,3.56,0.91
1338,35,104,2024-06-02 05:09:54,2024-06-02 06:06:54,Cancelled,3518.70,UPI,1.70,4.26
1339,250,154,2024-12-30 03:11:51,2024-12-30 04:05:51,Cancelled,2905.01,Cash,12.95,3.03
1340,284,143,2025-01-05 13:56:30,2025-01-05 14:57:30,Cancelled,34.37,Credit Card,35.37,2.59
1341,301,19,2025-06-24 00:11:18,2025-06-24 01:28:18,Cancelled,4898.18,Cash,16.55,4.04
1342,451,146,2024-01-30 09:39:39,2024-01-30 10:59:39,Cancelled,4045.32,Cash,4.81,3.61
1343,187,103,2024-07-28 18:45:06,2024-07-28 19:30:06,Delivered,4706.60,Credit Card,30.21,3.83
1344,298,94,2024-10-20 03:19:02,2024-10-20 04:48:02,Cancelled,2307.88,Credit Card,1.69,2.26
1345,499,61,2024-11-12 20:52:03,2024-11-12 21:59:03,Cancelled,2188.19,UPI,4.92,3.53
1346,107,24,2025-03-20 08:09:17,2025-03-20 08:57:17,Cancelled,2697.39,Cash,41.16,0.10
1347,326,54,2024-09-22 02:35:31,2024-09-22 03:21:31,Delivered,304.18,UPI,17.35,1.48
1348,82,191,2024-09-09 23:47:26,2024-09-10 00:39:26,Cancelled,1227.95,Credit Card,48.23,0.92
1349,207,36,2025-05-19 08:30:25,2025-05-19 09:53:25,Delivered,1854.82,UPI,41.41,4.29
1350,424,1,2024-05-26 01:56:56,2024-05-26 03:18:56,Pending,3498.62,Credit Card,39.57,1.69
1351,423,45,2023-08-20 13:04:39,2023-08-20 14:24:39,Cancelled,2950.94,Cash,23.66,2.17
1352,89,129,2025-02-03 02:31:52,2025-02-03 03:35:52,Cancelled,727.73,UPI,8.53,2.35
1353,42,138,2024-04-08 15:35:50,2024-04-08 16:20:50,Delivered,516.25,UPI,11.13,0.25
1354,208,102,2025-05-28 07:41:56,2025-05-28 08:51:56,Cancelled,2284.53,Credit Card,12.53,4.30
1355,487,24,2024-08-25 03:39:28,2024-08-25 04:57:28,Cancelled,4706.96,UPI,30.00,3.11
1356,438,37,2025-01-08 08:05:57,2025-01-08 08:46:57,Delivered,4750.12,Cash,32.68,3.57
1357,201,189,2023-10-20 09:48:43,2023-10-20 10:57:43,Cancelled,4754.57,UPI,3.31,3.96
1358,468,1,2023-10-23 18:42:15,2023-10-23 19:37:15,Cancelled,1213.54,UPI,48.69,2.60
1359,488,155,2023-11-26 17:39:00,2023-11-26 18:31:00,Delivered,3801.95,Credit Card,36.95,4.87
1360,499,113,2024-12-17 20:31:11,2024-12-17 21:37:11,Delivered,873.90,Cash,41.76,0.07
1361,444,106,2024-01-14 04:44:04,2024-01-14 05:42:04,Delivered,2747.89,Credit Card,7.62,3.05
1362,248,23,2024-01-19 16:45:26,2024-01-19 17:46:26,Pending,3796.34,Credit Card,29.31,3.75
1363,170,97,2024-04-23 03:02:55,2024-04-23 03:43:55,Delivered,1263.42,Credit Card,42.63,3.78
1364,281,156,2024-01-07 10:37:06,2024-01-07 11:14:06,Cancelled,2350.99,UPI,3.23,1.16
1365,254,183,2025-03-04 01:56:43,2025-03-04 03:05:43,Pending,1052.11,Credit Card,44.05,0.44
1366,4,61,2024-12-01 08:04:10,2024-12-01 08:40:10,Delivered,26.87,UPI,4.48,2.27
1367,254,82,2025-07-12 04:38:07,2025-07-12 06:02:07,Delivered,859.86,Cash,2.60,0.59
1368,161,100,2024-06-03 06:55:43,2024-06-03 07:25:43,Cancelled,756.80,Cash,39.57,1.30
1369,233,48,2023-11-03 12:31:45,2023-11-03 13:18:45,Pending,4787.75,Cash,0.25,4.26
1370,325,66,2025-02-28 17:04:15,2025-02-28 17:49:15,Cancelled,3820.43,UPI,16.98,4.32
1371,334,53,2024-12-08 20:58:20,2024-12-08 21:40:20,Pending,3656.74,Cash,12.07,1.92
1372,332,80,2024-08-25 03:00:09,2024-08-25 03:47:09,Cancelled,1763.36,Cash,16.09,1.87
1373,263,49,2025-07-01 08:19:34,2025-07-01 09:23:34,Pending,4163.90,UPI,12.14,0.04
1374,363,63,2024-07-17 06:48:07,2024-07-17 07:47:07,Cancelled,3763.63,Credit Card,15.29,1.90
1375,9,200,2024-04-26 05:02:21,2024-04-26 06:01:21,Pending,1161.80,Credit Card,35.14,4.10
1376,126,177,2024-07-04 00:33:52,2024-07-04 01:48:52,Pending,3211.19,UPI,48.08,3.09
1377,206,184,2025-04-16 20:39:31,2025-04-16 21:29:31,Cancelled,608.07,UPI,6.58,1.30
1378,299,88,2024-08-24 00:59:12,2024-08-24 01:37:12,Pending,2880.97,UPI,35.00,0.78
1379,101,98,2024-10-15 06:28:32,2024-10-15 07:55:32,Delivered,4588.25,UPI,37.82,4.55
1380,453,177,2025-04-13 16:25:31,2025-04-13 17:18:31,Pending,3778.99,Credit Card,26.76,4.40
1381,486,174,2025-02-22 07:11:24,2025-02-22 08:20:24,Delivered,3968.51,UPI,48.36,4.66
1382,161,122,2024-06-23 20:08:35,2024-06-23 20:40:35,Cancelled,4783.86,Cash,8.91,4.42
1383,334,24,2024-04-15 01:36:23,2024-04-15 02:34:23,Pending,1688.89,UPI,35.06,0.57
1384,421,25,2023-09-22 02:21:11,2023-09-22 03:42:11,Pending,2463.65,Cash,40.48,0.33
1385,469,74,2023-09-16 05:06:49,2023-09-16 06:13:49,Delivered,4233.23,Cash,45.16,4.44
1386,319,135,2024-11-14 14:46:10,2024-11-14 15:41:10,Pending,2706.15,UPI,20.70,1.66
1387,153,110,2024-06-21 00:36:11,2024-06-21 01:06:11,Pending,3629.25,Cash,9.95,2.83
1388,282,154,2024-10-06 00:27:49,2024-10-06 01:10:49,Cancelled,4853.50,Credit Card,44.63,2.61
1389,271,72,2023-08-12 15:22:01,2023-08-12 16:03:01,Delivered,2819.94,UPI,42.15,3.37
1390,168,104,2024-09-02 17:56:23,2024-09-02 19:12:23,Pending,736.82,UPI,14.80,3.31
1391,206,61,2025-01-17 13:04:55,2025-01-17 13:42:55,Delivered,3154.04,UPI,25.16,0.91
1392,144,15,2023-07-15 08:25:54,2023-07-15 09:49:54,Delivered,292.63,Cash,49.02,1.75
1393,401,76,2023-12-19 13:17:35,2023-12-19 14:41:35,Cancelled,2101.36,Cash,11.82,2.38
1394,448,112,2024-01-17 02:45:22,2024-01-17 03:53:22,Cancelled,2892.24,Cash,47.48,3.84
1395,34,98,2024-04-23 13:45:04,2024-04-23 14:35:04,Pending,3050.85,Credit Card,14.60,0.64
1396,145,62,2025-03-07 03:50:54,2025-03-07 04:48:54,Cancelled,4760.26,Credit Card,44.23,1.93
1397,192,39,2024-10-29 16:44:19,2024-10-29 17:38:19,Pending,1868.58,UPI,33.17,0.03
1398,153,57,2024-10-17 21:20:08,2024-10-17 21:55:08,Cancelled,4512.70,Cash,20.01,0.75
1399,24,2,2024-11-19 14:24:12,2024-11-19 15:23:12,Delivered,3805.07,UPI,47.43,3.05
1400,453,25,2023-08-09 16:29:04,2023-08-09 17:17:04,Cancelled,899.49,Credit Card,6.68,4.43
1401,119,52,2024-02-04 00:36:37,2024-02-04 01:10:37,Pending,503.06,UPI,27.48,3.61
1402,457,8,2025-04-23 11:55:35,2025-04-23 12:28:35,Pending,1016.92,Credit Card,43.39,2.75
1403,8,77,2025-06-21 02:19:48,2025-06-21 03:23:48,Delivered,1504.74,Cash,17.04,1.70
1404,7,199,2024-11-23 05:09:07,2024-11-23 06:38:07,Pending,569.25,Cash,40.07,1.51
1405,393,154,2023-07-19 06:46:17,2023-07-19 07:37:17,Pending,1501.82,Credit Card,3.05,3.90
1406,334,95,2025-01-19 10:28:50,2025-01-19 11:05:50,Delivered,3432.00,Credit Card,7.52,0.29
1407,351,108,2025-01-20 10:52:25,2025-01-20 11:24:25,Cancelled,1159.15,UPI,8.82,4.19
1408,30,156,2024-07-26 19:23:28,2024-07-26 20:36:28,Pending,894.63,UPI,31.60,3.54
1409,385,199,2023-12-29 04:15:27,2023-12-29 05:40:27,Cancelled,3216.54,UPI,45.00,1.77
1410,493,164,2023-12-02 20:39:23,2023-12-02 21:43:23,Pending,507.94,UPI,37.82,2.16
1411,303,80,2023-08-20 23:30:48,2023-08-21 00:28:48,Delivered,3128.09,Cash,17.06,1.85
1412,372,136,2025-05-31 01:26:59,2025-05-31 02:20:59,Cancelled,323.81,UPI,0.79,4.79
1413,413,57,2025-07-03 22:18:17,2025-07-03 23:22:17,Pending,1819.29,Cash,13.95,1.75
1414,71,65,2025-07-04 14:39:28,2025-07-04 15:11:28,Pending,1360.69,Credit Card,49.60,2.64
1415,146,31,2025-04-24 01:42:20,2025-04-24 03:05:20,Pending,1375.55,UPI,45.48,3.53
1416,499,174,2024-07-01 21:19:38,2024-07-01 22:17:38,Cancelled,2857.67,Credit Card,6.84,3.55
1417,436,177,2024-08-23 04:49:06,2024-08-23 05:20:06,Delivered,81.34,Cash,48.08,3.52
1418,446,12,2024-02-03 16:16:44,2024-02-03 17:40:44,Pending,1516.02,Cash,48.72,3.97
1419,322,168,2025-02-25 12:25:47,2025-02-25 13:21:47,Pending,2493.62,UPI,39.88,1.41
1420,457,8,2024-12-16 09:31:33,2024-12-16 10:42:33,Delivered,1702.72,Cash,10.55,0.63
1421,76,22,2025-03-18 07:43:30,2025-03-18 08:13:30,Pending,3314.24,UPI,29.99,1.23
1422,109,74,2023-11-17 02:44:40,2023-11-17 04:03:40,Cancelled,4603.29,Cash,45.95,3.03
1423,84,92,2024-11-19 18:05:13,2024-11-19 18:40:13,Cancelled,4124.15,Credit Card,0.75,1.31
1424,377,22,2024-05-30 14:32:25,2024-05-30 15:42:25,Delivered,879.85,Cash,27.65,1.84
1425,104,176,2024-10-29 23:29:39,2024-10-30 00:14:39,Pending,88.27,Cash,4.25,1.14
1426,436,52,2024-11-17 11:21:38,2024-11-17 12:42:38,Delivered,4610.82,Cash,40.76,3.45
1427,246,170,2024-09-05 05:13:24,2024-09-05 05:46:24,Pending,1853.62,UPI,17.72,0.53
1428,201,50,2023-07-28 13:39:48,2023-07-28 14:13:48,Pending,4968.06,Cash,43.99,0.67
1429,452,126,2024-07-07 06:37:00,2024-07-07 07:07:00,Pending,2537.70,Cash,41.97,3.66
1430,389,68,2025-05-09 17:42:03,2025-05-09 18:28:03,Cancelled,3038.93,Credit Card,42.10,3.20
1431,448,16,2023-08-03 14:16:01,2023-08-03 15:29:01,Delivered,3021.99,UPI,32.54,1.01
1432,138,187,2024-12-15 09:33:04,2024-12-15 10:55:04,Delivered,3123.59,UPI,40.21,1.23
1433,185,99,2024-01-28 07:46:29,2024-01-28 08:18:29,Cancelled,4391.75,Cash,6.62,2.84
1434,89,86,2024-06-04 15:46:54,2024-06-04 16:24:54,Cancelled,2023.46,Credit Card,23.35,0.31
1435,42,185,2023-08-29 14:42:09,2023-08-29 15:19:09,Pending,1102.94,Credit Card,6.93,2.91
1436,17,65,2024-02-19 07:41:49,2024-02-19 08:13:49,Cancelled,1728.01,Cash,10.20,1.40
1437,264,109,2024-11-29 09:35:16,2024-11-29 10:40:16,Delivered,2046.45,Cash,32.15,0.59
1438,98,29,2025-05-11 09:08:35,2025-05-11 10:24:35,Pending,1059.51,Cash,26.62,1.94
1439,307,199,2024-01-17 15:50:52,2024-01-17 17:06:52,Cancelled,2939.28,Cash,6.76,3.00
1440,109,120,2024-06-09 20:48:59,2024-06-09 21:44:59,Pending,2496.52,Credit Card,33.76,1.91
1441,242,55,2025-04-13 21:03:56,2025-04-13 21:56:56,Pending,783.22,UPI,17.13,4.46
1442,121,58,2023-08-15 08:27:28,2023-08-15 09:00:28,Cancelled,763.83,UPI,13.47,3.36
1443,7,135,2025-01-28 10:40:13,2025-01-28 11:53:13,Delivered,4949.19,Cash,19.45,3.13
1444,16,27,2025-06-30 09:35:20,2025-06-30 10:37:20,Delivered,2861.09,Credit Card,26.18,3.60
1445,495,111,2024-03-16 13:00:58,2024-03-16 14:09:58,Delivered,3200.15,Credit Card,30.78,3.26
1446,443,146,2024-01-11 19:28:22,2024-01-11 20:45:22,Cancelled,1794.38,Credit Card,12.34,2.71
1447,186,14,2024-07-22 14:55:12,2024-07-22 15:44:12,Cancelled,1288.00,UPI,31.36,0.77
1448,398,126,2023-11-28 02:04:57,2023-11-28 02:49:57,Cancelled,860.39,UPI,5.34,2.07
1449,357,141,2023-10-01 16:53:48,2023-10-01 18:16:48,Cancelled,360.84,Credit Card,22.19,2.11
1450,246,193,2024-05-11 20:45:11,2024-05-11 21:37:11,Pending,3072.00,UPI,9.18,0.67
1451,408,63,2025-05-11 20:12:27,2025-05-11 21:17:27,Delivered,3564.06,UPI,33.94,3.45
1452,421,91,2023-09-16 08:15:09,2023-09-16 09:22:09,Delivered,131.90,Cash,40.96,2.61
1453,430,25,2024-01-28 15:39:52,2024-01-28 16:34:52,Delivered,1687.56,UPI,10.86,3.78
1454,351,168,2025-01-15 02:57:24,2025-01-15 03:50:24,Cancelled,1886.24,UPI,33.53,3.91
1455,479,21,2023-12-09 08:19:09,2023-12-09 09:40:09,Pending,84.80,Cash,45.97,2.82
1456,10,181,2023-08-28 16:17:00,2023-08-28 17:45:00,Cancelled,1384.54,Credit Card,9.24,1.20
1457,357,4,2023-08-07 08:44:19,2023-08-07 10:00:19,Delivered,285.24,Cash,29.68,2.26
1458,495,7,2025-01-08 16:30:09,2025-01-08 17:01:09,Cancelled,258.49,UPI,1.61,4.47
1459,466,106,2024-05-08 00:48:15,2024-05-08 01:20:15,Delivered,2691.07,Credit Card,2.10,0.53
1460,140,105,2023-08-23 21:48:37,2023-08-23 22:28:37,Cancelled,540.59,Cash,29.04,4.10
1461,17,82,2024-10-29 17:15:24,2024-10-29 18:25:24,Cancelled,2892.17,UPI,35.69,2.69
1462,482,31,2023-09-13 00:21:16,2023-09-13 01:12:16,Delivered,1738.78,UPI,44.06,2.65
1463,208,132,2023-09-07 07:40:30,2023-09-07 08:49:30,Pending,4674.18,UPI,12.64,1.76
1464,403,159,2023-08-07 04:08:37,2023-08-07 05:02:37,Pending,4186.30,UPI,7.00,0.12
1465,72,161,2024-11-30 05:53:46,2024-11-30 06:31:46,Delivered,2294.60,Credit Card,24.31,1.71
1466,236,89,2024-11-14 14:47:08,2024-11-14 16:02:08,Cancelled,4477.16,Credit Card,10.37,3.03
1467,500,67,2023-08-24 20:34:45,2023-08-24 21:47:45,Delivered,4138.04,UPI,9.33,1.74
1468,17,52,2023-12-19 09:37:49,2023-12-19 10:52:49,Delivered,2834.47,UPI,0.22,0.05
1469,11,79,2024-10-14 01:17:44,2024-10-14 02:35:44,Pending,2280.25,Cash,44.62,2.87
1470,350,85,2025-06-09 05:05:17,2025-06-09 06:13:17,Delivered,4043.41,Cash,27.68,0.54
1471,247,25,2025-03-14 13:24:34,2025-03-14 14:10:34,Pending,248.93,UPI,34.58,1.36
1472,406,138,2025-03-11 05:39:29,2025-03-11 06:44:29,Cancelled,2945.82,Credit Card,39.37,2.70
1473,418,1,2024-07-29 15:35:22,2024-07-29 16:43:22,Cancelled,856.40,UPI,24.65,0.55
1474,360,44,2023-11-04 10:30:50,2023-11-04 11:46:50,Cancelled,3607.57,Cash,32.42,3.10
1475,146,195,2023-11-16 17:44:11,2023-11-16 18:23:11,Pending,1460.73,Cash,27.49,4.32
1476,203,148,2023-10-23 18:06:22,2023-10-23 19:03:22,Delivered,1634.88,UPI,24.30,0.74
1477,49,108,2024-08-04 09:07:01,2024-08-04 09:50:01,Delivered,2113.08,Credit Card,29.14,3.41
1478,375,181,2024-09-29 14:21:47,2024-09-29 15:09:47,Pending,2784.09,Credit Card,34.18,2.13
1479,377,127,2024-03-27 03:57:16,2024-03-27 04:59:16,Cancelled,4856.79,UPI,15.94,3.38
1480,116,128,2023-08-21 05:09:37,2023-08-21 05:54:37,Delivered,745.89,UPI,31.72,4.81
1481,431,144,2024-06-21 00:28:21,2024-06-21 01:22:21,Pending,4555.79,Credit Card,23.98,0.61
1482,165,59,2025-03-07 18:36:54,2025-03-07 19:43:54,Delivered,1088.02,UPI,48.48,3.46
1483,482,85,2025-01-08 19:13:15,2025-01-08 20:02:15,Delivered,3282.53,Cash,34.45,0.65
1484,263,161,2024-08-20 09:42:40,2024-08-20 11:09:40,Cancelled,1878.52,Cash,44.85,3.48
1485,388,199,2024-07-27 23:46:06,2024-07-28 00:30:06,Delivered,4768.31,Credit Card,29.40,4.98
1486,399,123,2023-11-27 20:39:07,2023-11-27 21:27:07,Cancelled,2122.44,UPI,46.98,2.17
1487,378,129,2024-02-03 08:20:38,2024-02-03 09:04:38,Cancelled,4702.06,UPI,22.88,3.94
1488,90,12,2024-09-29 16:39:34,2024-09-29 18:07:34,Pending,3577.87,Cash,30.94,4.96
1489,24,174,2024-07-02 22:41:00,2024-07-02 23:14:00,Delivered,2415.01,UPI,43.62,0.79
1490,44,105,2024-02-20 21:08:33,2024-02-20 22:31:33,Pending,890.70,Cash,2.96,3.38
1491,274,87,2024-04-20 14:12:48,2024-04-20 15:17:48,Delivered,3293.43,Credit Card,35.39,4.64
1492,441,30,2025-06-22 13:32:25,2025-06-22 14:51:25,Cancelled,110.23,UPI,35.51,3.23
1493,105,193,2023-12-02 00:41:54,2023-12-02 01:20:54,Pending,3082.01,Credit Card,33.01,3.46
1494,311,44,2024-08-24 08:51:42,2024-08-24 10:00:42,Pending,1519.76,UPI,47.92,0.90
1495,190,59,2024-07-17 10:08:05,2024-07-17 10:50:05,Cancelled,1655.15,UPI,46.57,2.40
1496,8,200,2024-12-05 15:28:11,2024-12-05 16:12:11,Pending,4334.49,UPI,42.88,0.26
1497,225,151,2025-06-08 19:17:43,2025-06-08 19:48:43,Pending,448.12,Credit Card,13.79,0.70
1498,251,86,2025-01-14 12:48:36,2025-01-14 13:33:36,Delivered,11.62,Cash,18.30,3.16
1499,56,119,2023-10-14 22:54:20,2023-10-15 00:05:20,Cancelled,4587.47,Credit Card,33.20,2.85
1500,276,122,2024-05-29 14:18:16,2024-05-29 15:02:16,Pending,829.05,Credit Card,35.92,3.83
